,index,Unnamed: 0,player_id,nickname,firstname,lastname,birth_date,player_name,team_id,jersey_number,minutes_played,is_starter,game_id
730,13,13,32706,R. Azofeifa,Rándall,Azofeifa Corrales,1984-12-30,Rándall Azofeifa Corrales,16871,0,4,False,2057983
731,1,1,15125,M. Plattenhardt,Marvin,Plattenhardt,1992-01-26,Marvin Plattenhardt,3148,0,80,True,2057984
732,2,2,173214,T. Werner,Timo,Werner,1996-03-06,Timo Werner,3148,0,87,True,2057984
733,11,11,15024,M. Reus,Marco,Reus,1989-05-31,Marco Reus,3148,0,33,False,2057984
734,13,13,146583,J. Brandt,Julian,Brandt,1996-05-02,Julian Brandt,3148,0,7,False,2057984
735,14,14,3685,C. Vela,Carlos Alberto,Vela Garrido,1989-03-01,Carlos Alberto Vela Garrido,15473,0,59,True,2057984
736,15,15,295156,H. Lozano,Hirving Rodrigo,Lozano Bahena,1995-07-30,Hirving Rodrigo Lozano Bahena,15473,0,67,True,2057984
737,16,16,3384,A. Guardado,José Andrés,Guardado Hernández,1986-09-28,José Andrés Guardado Hernández,15473,0,75,True,2057984
738,17,17,112777,H. Ayala,Hugo,Ayala Castro,1987-03-31,Hugo Ayala Castro,15473,0,94,True,2057984
739,18,18,3795,H. Moreno,Héctor Alfredo,Moreno Herrera,1988-01-17,Héctor Alfredo Moreno Herrera,15473,0,94,True,2057984
740,19,19,336178,J. Gallardo,Jesús Daniel,Gallardo Vasconcelos,1994-08-15,Jesús Daniel Gallardo Vasconcelos,15473,0,94,True,2057984
741,20,20,112459,H. Herrera,Héctor Miguel,Herrera López,1990-04-19,Héctor Miguel Herrera López,15473,0,94,True,2057984
742,21,21,112366,M. Layún,Miguel Arturo,Layún Prado,1988-06-25,Miguel Arturo Layún Prado,15473,0,94,True,2057984
743,22,22,25816,G. Ochoa,Francisco Guillermo,Ochoa Magaña,1985-07-13,Francisco Guillermo Ochoa Magaña,15473,0,94,True,2057984
744,23,23,7941,J. Hernández,Javier,Hernández Balcázar,1988-06-01,Javier Hernández Balcázar,15473,0,94,True,2057984
745,24,24,255387,C. Salcedo,Carlos Joel,Salcedo Hernández,1993-09-29,Carlos Joel Salcedo Hernández,15473,0,94,True,2057984
746,25,25,448210,E. Álvarez,Edson Omar,Álvarez Velázquez,1997-10-24,Edson Omar Álvarez Velázquez,15473,0,35,False,2057984
747,26,26,112392,R. Jiménez,Raúl Alonso,Jiménez Rodríguez,1991-05-05,Raúl Alonso Jiménez Rodríguez,15473,0,27,False,2057984
748,27,27,59003,R. Márquez,Rafael,Márquez Álvarez,1979-02-13,Rafael Márquez Álvarez,15473,0,19,False,2057984
749,1,1,123,O. Toivonen,Ola,Toivonen,1986-07-03,Ola Toivonen,7047,0,78,True,2057985
750,4,4,50798,R. Olsen,Robin,Olsen,1990-01-08,Robin Olsen,7047,0,96,True,2057985
751,5,5,51144,V. Claesson,Viktor,Claesson,1992-01-02,Viktor Claesson,7047,0,96,True,2057985
752,7,7,50806,P. Jansson,Pontus,Jansson,1991-02-13,Pontus Jansson,7047,0,96,True,2057985
753,9,9,51217,L. Augustinsson,Hans Carl Ludwig,Augustinsson,1994-04-21,Hans Carl Ludwig Augustinsson,7047,0,96,True,2057985
754,11,11,51145,O. Hiljemark,Oscar,Hiljemark,1992-06-28,Oscar Hiljemark,7047,0,23,False,2057985
755,12,12,51262,I. Kiese Thelin,Isaac,Kiese Thelin,1992-06-24,Isaac Kiese Thelin,7047,0,18,False,2057985
756,13,13,32798,G. Svensson,Gustav,Svensson,1987-02-07,Gustav Svensson,7047,0,14,False,2057985
757,14,14,49862,Joo-Ho Park,Joo-Ho,Park,1987-01-16,Joo-Ho Park,14855,0,28,True,2057985
758,15,15,107548,Shin-Wook Kim,Shin-Wook,Kim,1988-04-14,Shin-Wook Kim,14855,0,68,True,2057985
759,16,16,15781,Ja-Cheol Koo,Ja-Cheol,Koo,1989-02-27,Ja-Cheol Koo,14855,0,75,True,2057985
760,17,17,61962,Sung-Yeung Ki,Sung-Yeung,Ki,1989-01-24,Sung-Yeung Ki,14855,0,96,True,2057985
761,18,18,95200,Young-Gwon Kim,Young-Gwon,Kim,1990-02-27,Young-Gwon Kim,14855,0,96,True,2057985
762,19,19,138633,Hyun-Soo Jang,Hyun-Soo,Jang,1991-09-28,Hyun-Soo Jang,14855,0,96,True,2057985
763,20,20,349687,Hwang Hee-Chan,Hee-Chan,Hwang,1996-01-26,Hee-Chan Hwang,14855,0,96,True,2057985
764,21,21,14911,Son Heung-Min,Heung-Min,Son,1992-07-08,Heung-Min Son,14855,0,96,True,2057985
765,22,22,107529,Yong Lee,Yong,Lee,1986-12-24,Yong Lee,14855,0,96,True,2057985
766,23,23,256043,Hyun-Woo Cho,Hyun-Woo,Cho,1991-09-25,Hyun-Woo Cho,14855,0,96,True,2057985
767,24,24,299121,Jae-Sung Lee,Jae-Sung,Lee,1992-08-10,Jae-Sung Lee,14855,0,96,True,2057985
768,25,25,95299,Min-Woo Kim,Min-Woo,Kim,1990-02-25,Min-Woo Kim,14855,0,68,False,2057985
769,26,26,95490,Woo-Young Jung,Woo-Young,Jung,1989-12-14,Woo-Young Jung,14855,0,28,False,2057985
770,27,27,403546,Lee Seung-Woo,Seung-Woo,Lee,1998-01-06,Seung-Woo Lee,14855,0,21,False,2057985
771,0,0,15811,S. Rudy,Sebastian,Rudy,1990-02-28,Sebastian Rudy,3148,0,31,True,2057986
772,9,9,14748,A. Rüdiger,Antonio,Rüdiger,1993-03-03,Antonio Rüdiger,3148,0,99,True,2057986
773,11,11,14808,İ. Gündoğan,İlkay,Gündoğan,1990-10-24,İlkay Gündoğan,3148,0,68,False,2057986
774,12,12,112522,J. Corona,Jesús Manuel,Corona Ruíz,1993-01-06,Jesús Manuel Corona Ruíz,15473,0,24,False,2057987
775,13,13,8297,G. dos Santos,Giovani,dos Santos Ramírez,1989-05-11,Giovani dos Santos Ramírez,15473,0,18,False,2057987
776,14,14,209567,Se-Jong Ju,Se-Jong,Ju,1990-10-30,Se-Jong Ju,14855,0,65,True,2057987
777,15,15,51625,Seon-Min Moon,Seon-Min,Moon,1992-06-09,Seon-Min Moon,14855,0,78,True,2057987
778,27,27,107413,Chul Hong,Chul,Hong,1990-09-17,Chul Hong,14855,0,12,False,2057987
779,1,1,134387,L. Goretzka,Leon ,Goretzka,1995-02-06,Leon  Goretzka,3148,0,66,True,2057988
780,5,5,134383,N. Süle,Niklas,Süle,1995-09-03,Niklas Süle,3148,0,102,True,2057988
781,16,16,107424,Young-Sun Yun,Young-Sun,Yun,1988-10-04,Young-Sun Yun,14855,0,102,True,2057988
782,11,11,112253,M. Fabián,Marco Jhonfai,Fabián De La Mora,1989-07-21,Marco Jhonfai Fabián De La Mora,15473,0,29,False,2057989
783,13,13,112710,O. Peralta,Oribe,Peralta Morones,1984-01-12,Oribe Peralta Morones,15473,0,5,False,2057989
784,0,0,401861,J. Rodriguez,José Luis,Rodriguez,1998-06-19,José Luis Rodriguez,17929,0,65,True,2057990
785,1,1,241077,Y. Bárcenas,Edgar Yoel,Bárcenas Herrera,1993-10-23,Edgar Yoel Bárcenas Herrera,17929,0,65,True,2057990
786,2,2,113517,B. Pérez,Blas Antonio Miguel,Pérez Ortega,1981-03-13,Blas Antonio Miguel Pérez Ortega,17929,0,75,True,2057990
787,3,3,86411,A. Cooper,Armando Enrique,Cooper Whitaker,1987-11-26,Armando Enrique Cooper Whitaker,17929,0,96,True,2057990
788,4,4,116364,E. Davis,Erick Javier,Davis Grajales,1991-03-31,Erick Javier Davis Grajales,17929,0,96,True,2057990
789,5,5,361498,M. Murillo,Michael Amir,Murillo Bermudez,1996-02-11,Michael Amir Murillo Bermudez,17929,0,96,True,2057990
790,6,6,125774,J. Penedo,Jaime Manuel,Penedo Cano,1981-09-26,Jaime Manuel Penedo Cano,17929,0,96,True,2057990
791,7,7,86414,A. Godoy,Aníbal Cesis,Godoy,1990-02-10,Aníbal Cesis Godoy,17929,0,96,True,2057990
792,8,8,273683,F. Escobar,Fidel,Escobar Mendieta,1995-01-09,Fidel Escobar Mendieta,17929,0,96,True,2057990
793,9,9,91263,R. Torres,Román Aureliano,Torres Morcillo,1986-03-20,Román Aureliano Torres Morcillo,17929,0,96,True,2057990
794,10,10,59083,G. Gómez,Gabriel Enrique,Gómez Girón,1984-05-29,Gabriel Enrique Gómez Girón,17929,0,96,True,2057990
795,11,11,116997,G. Torres,Gabriel Arturo,Torres Tejada,1988-10-31,Gabriel Arturo Torres Tejada,17929,0,31,False,2057990
796,12,12,241134,I. Díaz,Ismael,Díaz De León,1997-05-12,Ismael Díaz De León,17929,0,31,False,2057990
797,13,13,114864,L. Tejada,Luis Carlos,Tejada Hansell,1982-03-28,Luis Carlos Tejada Hansell,17929,0,21,False,2057990
798,16,16,8034,D. Boyata,Anga Dedryck,Boyata,1990-11-28,Anga Dedryck Boyata,5629,0,96,True,2057990
799,26,26,25622,T. Hazard,Thorgan,Hazard,1993-03-29,Thorgan Hazard,5629,0,11,False,2057990
800,27,27,261,N. Chadli,Nacer,Chadli,1989-08-02,Nacer Chadli,5629,0,4,False,2057990
801,2,2,9380,J. Stones,John,Stones,1994-05-28,John Stones,2413,0,97,True,2057991
802,3,3,8653,H. Maguire,Harry ,Maguire,1993-03-05,Harry  Maguire,2413,0,97,True,2057991
803,4,4,8945,K. Trippier,Kieran,Trippier,1990-09-19,Kieran Trippier,2413,0,97,True,2057991
804,7,7,10131,J. Pickford,Jordan,Pickford,1994-03-07,Jordan Pickford,2413,0,97,True,2057991
805,9,9,7939,A. Young,Ashley ,Young,1985-07-09,Ashley  Young,2413,0,97,True,2057991
806,10,10,7934,J. Lingard,Jesse,Lingard,1992-12-15,Jesse Lingard,2413,0,96,True,2057991
807,12,12,235555,R. Loftus-Cheek,Ruben,Loftus-Cheek,1996-01-23,Ruben Loftus-Cheek,2413,0,14,False,2057991
808,14,14,149050,M. Hassen,Mouez,Hassen,1995-03-05,Mouez Hassen,16276,0,15,True,2057991
809,15,15,26100,N. Sliti,Naïm,Sliti,1992-07-27,Naïm Sliti,16276,0,77,True,2057991
810,16,16,25776,W. Khazri,Wahbi,Khazri,1991-02-08,Wahbi Khazri,16276,0,88,True,2057991
811,17,17,209354,F. Ben Youssef,Fakhreddine,Ben Youssef,1991-06-23,Fakhreddine Ben Youssef,16276,0,97,True,2057991
812,18,18,120839,A. Maâloul,Ali,Maâloul,1990-01-01,Ali Maâloul,16276,0,97,True,2057991
813,19,19,246946,E. Skhiri,Ellyes,Skhiri,1995-05-10,Ellyes Skhiri,16276,0,97,True,2057991
814,20,20,10014,S. Ben Youssef,Syam,Ben Youssef,1989-03-31,Syam Ben Youssef,16276,0,97,True,2057991
815,21,21,28094,A. Badri,Anice,Badri,1990-09-18,Anice Badri,16276,0,97,True,2057991
816,22,22,331763,Y. Meriah,Yassine ,Meriah,1993-07-02,Yassine  Meriah,16276,0,97,True,2057991
817,23,23,120853,F. Sassi,Ferjani,Sassi,1992-03-18,Ferjani Sassi,16276,0,97,True,2057991
818,24,24,295747,D. Bronn,Dylan,Bronn,1995-06-19,Dylan Bronn,16276,0,97,True,2057991
819,25,25,120784,F. Ben Mustapha,Farouk,Ben Mustapha,1989-07-01,Farouk Ben Mustapha,16276,0,82,False,2057991
820,26,26,354041,M. Ben Amor,Mohamed Amine,Ben Amor,1992-05-03,Mohamed Amine Ben Amor,16276,0,20,False,2057991
821,27,27,26668,S. Khalifa,Saber,Khalifa,1986-10-14,Saber Khalifa,16276,0,9,False,2057991
822,4,4,275243,S. Khaoui,Saîf-Eddine,Khaoui,1995-04-27,Saîf-Eddine Khaoui,16276,0,96,True,2057992
823,11,11,293080,H. Nagguez,Hamdi ,Nagguez,1992-10-28,Hamdi  Nagguez,16276,0,72,False,2057992
824,12,12,21333,Y. Benalouane,Yohan,Benalouane,1987-03-28,Yohan Benalouane,16276,0,55,False,2057992
825,27,27,263802,Y. Tielemans,Youri,Tielemans,1997-05-07,Youri Tielemans,5629,0,7,False,2057992
826,11,11,8464,F. Delph,Fabian,Delph,1989-11-21,Fabian Delph,2413,0,31,False,2057993
827,25,25,361536,R. Avila,Ricardo,Guardia Avila,1997-02-04,Ricardo Guardia Avila,17929,0,31,False,2057993
828,26,26,131602,A. Arroyo,Abdiel,Arroyo Molinar,1993-12-13,Abdiel Arroyo Molinar,17929,0,25,False,2057993
829,27,27,112679,F. Baloy,Felipe Abdiel,Baloy Ramírez,1981-02-24,Felipe Abdiel Baloy Ramírez,17929,0,25,False,2057993
830,1,1,346101,T. Alexander-Arnold,Trent,Alexander-Arnold,1998-10-07,Trent Alexander-Arnold,2413,0,79,True,2057994
831,2,2,7918,P. Jones,Phil,Jones,1992-02-21,Phil Jones,2413,0,93,True,2057994
832,12,12,7945,D. Welbeck,Daniel Nii,Tackie Mensah Welbeck,1990-11-26,Daniel Nii Tackie Mensah Welbeck,2413,0,14,False,2057994
833,14,14,261127,A. Januzaj,Adnan,Januzaj,1995-02-05,Adnan Januzaj,5629,0,86,True,2057994
834,17,17,134702,L. Dendoncker,Leander,Dendoncker,1995-04-15,Leander Dendoncker,5629,0,93,True,2057994
835,24,24,8307,V. Kompany,Vincent,Kompany,1986-04-10,Vincent Kompany,5629,0,18,False,2057994
836,8,8,131862,L. Ovalle,Luis Carlos,Ovalle Victoria,1988-09-07,Luis Carlos Ovalle Victoria,17929,0,99,True,2057995
837,9,9,125848,A. Machado,Adolfo Abdiel,Machado,1985-02-14,Adolfo Abdiel Machado,17929,0,99,True,2057995
838,11,11,116293,H. Cummings,Harold Oshkaly,Cummings Segura,1992-03-01,Harold Oshkaly Cummings Segura,17929,0,51,False,2057995
839,18,18,120900,R. Bedoui,Rami,Bedoui,1990-01-19,Rami Bedoui,16276,0,99,True,2057995
840,20,20,354043,G. Chaalali,Ghilane,Chaalali,1994-02-28,Ghilane Chaalali,16276,0,99,True,2057995
841,21,21,120898,A. Mathlouthi,Aymen,Mathlouthi,1984-09-14,Aymen Mathlouthi,16276,0,99,True,2057995
842,23,23,120717,O. Haddadi,Oussama,Haddadi,1992-01-28,Oussama Haddadi,16276,0,99,True,2057995
843,26,26,293128,A. Khalil,Ahmed ,Khalil,1994-12-21,Ahmed  Khalil,16276,0,20,False,2057995
844,27,27,408827,B. Srarfi,Bassem ,Srarfi,1997-06-25,Bassem  Srarfi,16276,0,8,False,2057995
845,0,0,15054,M. Diouf,Mame Biram,Diouf,1987-12-16,Mame Biram Diouf,19314,0,64,True,2057996
846,1,1,25898,M. Niang,M'Baye Babacar,Niang,1994-12-19,M'Baye Babacar Niang,19314,0,77,True,2057996
847,2,2,32793,A. N'Diaye,Alfred John Momar,N'Diaye,1990-03-06,Alfred John Momar N'Diaye,19314,0,89,True,2057996
848,3,3,26115,S. Sané,Salif,Sané,1990-08-25,Salif Sané,19314,0,96,True,2057996
849,4,4,25726,K. Koulibaly,Kalidou,Koulibaly,1991-06-20,Kalidou Koulibaly,19314,0,96,True,2057996
850,5,5,375348,M. Wagué,Moussa,Wagué,1998-10-04,Moussa Wagué,19314,0,96,True,2057996
851,6,6,448079,I. Sarr,Ismaïla,Sarr,1998-02-25,Ismaïla Sarr,19314,0,96,True,2057996
852,7,7,25747,S. Mané,Sadio,Mané,1992-04-10,Sadio Mané,19314,0,96,True,2057996
853,8,8,25706,I. Gueye,Idrissa Gana,Gueye,1989-09-26,Idrissa Gana Gueye,19314,0,96,True,2057996
854,9,9,28529,Y. Sabaly,Youssouf,Sabaly,1993-03-05,Youssouf Sabaly,19314,0,96,True,2057996
855,10,10,133897,K. N'Diaye,Khadim,N'Diaye,1985-04-05,Khadim N'Diaye,19314,0,96,True,2057996
856,11,11,27412,C. N'Doye,Cheikh,N'Doye,1986-03-29,Cheikh N'Doye,19314,0,32,False,2057996
857,12,12,97582,M. Konaté,Moussa,Konaté,1993-04-03,Moussa Konaté,19314,0,19,False,2057996
858,13,13,37725,C. Kouyaté,Cheikhou,Kouyaté,1989-12-21,Cheikhou Kouyaté,19314,0,7,False,2057996
859,23,23,99391,M. Rybus,Maciej,Rybus,1989-08-19,Maciej Rybus,13869,0,96,True,2057996
860,25,25,240032,J. Bednarek,Jan,Bednarek,1996-04-12,Jan Bednarek,13869,0,48,False,2057996
861,26,26,240042,D. Kownacki,Dawid,Kownacki,1997-03-14,Dawid Kownacki,13869,0,21,False,2057996
862,27,27,99833,B. Bereszyński,Bartosz,Bereszyński,1992-07-12,Bartosz Bereszyński,13869,0,11,False,2057996
863,0,0,14816,S. Kagawa,Shinji,Kagawa,1989-03-17,Shinji Kagawa,12913,0,71,True,2057997
864,1,1,94828,G. Shibasaki,Gaku,Shibasaki,1992-05-25,Gaku Shibasaki,12913,0,81,True,2057997
865,2,2,94831,Y. Ōsako,Yūya,Ōsako,1990-05-18,Yūya Ōsako,12913,0,86,True,2057997
866,3,3,14836,T. Inui,Takashi,Inui,1988-06-02,Takashi Inui,12913,0,96,True,2057997
867,4,4,37896,E. Kawashima,Eiji,Kawashima,1983-03-20,Eiji Kawashima,12913,0,96,True,2057997
868,5,5,94650,G. Haraguchi,Genki,Haraguchi,1991-05-09,Genki Haraguchi,12913,0,96,True,2057997
869,6,6,94695,H. Sakai,Hiroki,Sakai,1990-04-12,Hiroki Sakai,12913,0,96,True,2057997
870,7,7,703,M. Yoshida,Maya,Yoshida,1988-08-24,Maya Yoshida,12913,0,96,True,2057997
871,8,8,94814,G. Shōji,Gen,Shōji,1992-12-11,Gen Shōji,12913,0,96,True,2057997
872,9,9,20517,Y. Nagatomo,Yuto,Nagatomo,1986-09-12,Yuto Nagatomo,12913,0,96,True,2057997
873,10,10,14929,M. Hasebe,Makoto,Hasebe,1984-01-18,Makoto Hasebe,12913,0,96,True,2057997
874,11,11,101592,K. Honda,Keisuke,Honda,1986-06-13,Keisuke Honda,12913,0,25,False,2057997
875,12,12,95010,H. Yamaguchi,Hotaru,Yamaguchi,1990-06-10,Hotaru Yamaguchi,12913,0,15,False,2057997
876,13,13,14763,S. Okazaki,Shinji,Okazaki,1986-04-16,Shinji Okazaki,12913,0,10,False,2057997
877,14,14,20751,J. Cuadrado,Juan Guillermo,Cuadrado Bello,1988-05-26,Juan Guillermo Cuadrado Bello,12430,0,31,True,2057997
878,15,15,91019,J. Quintero,Juan Fernando,Quintero Paniagua,1993-01-18,Juan Fernando Quintero Paniagua,12430,0,60,True,2057997
879,16,16,91381,J. Izquierdo,José Heriberto,Izquierdo Mena,1992-07-07,José Heriberto Izquierdo Mena,12430,0,71,True,2057997
880,17,17,255738,J. Lerma,Jefferson Andrés,Lerma Solís,1994-10-25,Jefferson Andrés Lerma Solís,12430,0,96,True,2057997
881,18,18,91002,O. Murillo,Oscar Fabián,Murillo Murillo,1988-04-18,Oscar Fabián Murillo Murillo,12430,0,96,True,2057997
882,19,19,70136,S. Arias,Santiago,Arias Naranjo,1992-01-13,Santiago Arias Naranjo,12430,0,96,True,2057997
883,20,20,25662,D. Ospina,David,Ospina Ramírez,1988-08-31,David Ospina Ramírez,12430,0,96,True,2057997
884,21,21,26518,C. Sánchez,Carlos Alberto,Sánchez Moreno,1986-02-06,Carlos Alberto Sánchez Moreno,12430,0,3,True,2057997
885,22,22,257762,D. Sánchez,Davinson,Sánchez Mina,1996-06-12,Davinson Sánchez Mina,12430,0,96,True,2057997
886,23,23,91702,J. Mojica,Johan Andrés,Mojica Palacio,1992-08-21,Johan Andrés Mojica Palacio,12430,0,96,True,2057997
887,24,24,3450,R. Falcao,Radamel Falcao,García Zárate,1986-02-10,Radamel Falcao García Zárate,12430,0,96,True,2057997
888,25,25,246928,W. Barrios,Wílmar Enrique,Barrios Terán,1993-10-16,Wílmar Enrique Barrios Terán,12430,0,65,False,2057997
889,26,26,70096,J. Rodríguez,James David,Rodríguez Rubio,1991-07-12,James David Rodríguez Rubio,12430,0,36,False,2057997
890,27,27,37831,C. Bacca,Carlos Arturo,Bacca Ahumada,1986-09-08,Carlos Arturo Bacca Ahumada,12430,0,25,False,2057997
891,9,9,100140,J. Góralski,Jacek,Góralski,1992-09-21,Jacek Góralski,13869,0,99,True,2057998
892,12,12,99479,Ł. Teodorczyk,Łukasz,Teodorczyk,1991-06-03,Łukasz Teodorczyk,13869,0,23,False,2057998
893,14,14,4814,A. Aguilar,Abel Enrique,Aguilar Tapia,1985-01-06,Abel Enrique Aguilar Tapia,12430,0,32,True,2057998
894,23,23,256634,Y. Mina,Yerry Fernando,Mina González,1994-09-23,Yerry Fernando Mina González,12430,0,99,True,2057998
895,25,25,91502,A. Uribe,Andrés Mateus,Uribe Villa,1991-03-21,Andrés Mateus Uribe Villa,12430,0,67,False,2057998
896,1,1,207164,B. N'Diaye,Papa Alioune,N'Diaye,1990-10-27,Papa Alioune N'Diaye,19314,0,82,True,2057999
897,27,27,14730,T. Usami,Takashi,Usami,1992-05-06,Takashi Usami,12913,0,7,False,2057999
898,2,2,94764,Y. Muto,Yoshinori,Muto,1992-07-15,Yoshinori Muto,12913,0,83,True,2058000
899,4,4,94630,T. Makino,Tomoaki,Makino,1987-05-11,Tomoaki Makino,12913,0,94,True,2058000
900,6,6,14749,G. Sakai,Gotoku,Sakai,1991-03-14,Gotoku Sakai,12913,0,94,True,2058000
901,14,14,225324,R. Kurzawa,Rafał,Kurzawa,1993-01-29,Rafał Kurzawa,13869,0,80,True,2058000
902,1,1,256480,B. Keita,Keita,Baldé Diao,1995-03-08,Keita Baldé Diao,19314,0,83,True,2058001
903,9,9,26022,L. Gassama,Lamine,Gassama,1989-10-20,Lamine Gassama,19314,0,97,True,2058001
904,13,13,26610,D. Sakho,Diafra,Sakho,1989-12-24,Diafra Sakho,19314,0,8,False,2058001
905,25,25,20764,L. Muriel,Luis Fernando,Muriel Fruto,1991-04-16,Luis Fernando Muriel Fruto,12430,0,66,False,2058001
906,27,27,91156,M. Borja,Miguel Ángel,Borja Hernández,1993-01-26,Miguel Ángel Borja Hernández,12430,0,5,False,2058001
907,5,5,70381,Ricardo Pereira,Ricardo Domingos,Barbosa Pereira,1993-10-06,Ricardo Domingos Barbosa Pereira,9905,0,98,True,2058002
908,13,13,32599,Manuel Fernandes,Manuel Henrique,Tavares Fernandes,1986-02-05,Manuel Henrique Tavares Fernandes,9905,0,11,False,2058002
909,26,26,3714,C. Stuani,Cristhian Ricardo,Stuani Curbelo,1986-10-12,Cristhian Ricardo Stuani Curbelo,15670,0,22,False,2058002
910,11,11,3463,F. Fazio,Federico Julián,Fazio,1987-03-17,Federico Julián Fazio,12274,0,49,False,2058003
911,27,27,25770,F. Thauvin,Florian,Thauvin,1993-01-26,Florian Thauvin,4418,0,6,False,2058003
912,11,11,101682,V. Granat,Vladimir,Granat,1987-05-22,Vladimir Granat,14358,0,80,False,2058004
913,14,14,101953,A. Erokhin,Aleksandr,Erokhin,1989-10-13,Aleksandr Erokhin,14358,0,25,False,2058004
914,2,2,55957,J. Knudsen,Jonas,Knudsen,1992-09-16,Jonas Knudsen,7712,0,127,True,2058005
915,14,14,56025,M. Krohn-Dehli,Michael,Krohn-Dehli,1983-06-06,Michael Krohn-Dehli,7712,0,24,False,2058005
916,12,12,3349,J. dos Santos,Jonathan,dos Santos Ramírez,1990-04-26,Jonathan dos Santos Ramírez,15473,0,41,False,2058006
917,27,27,40539,Marquinhos,Marcos ,Aoás Corrêa ,1994-05-14,Marcos  Aoás Corrêa ,6380,0,5,False,2058006
918,11,11,51064,E. Krafth,Emil,Krafth,1994-08-02,Emil Krafth,7047,0,14,False,2058008
919,29,29,3531,C. Zapata,Cristian Eduardo,Zapata Valencia,1986-09-30,Cristian Eduardo Zapata Valencia,12430,0,5,False,2058009
920,13,13,70379,J. Urretavizcaya,Jonathan Matías,Urretavizcaya da Luz,1990-03-19,Jonathan Matías Urretavizcaya da Luz,15670,0,22,False,2058010
921,0,0,370224,R. Holding,Rob,Holding,1995-09-20,Rob Holding,1609,0,70,True,2499719
922,3,3,14869,S. Kolašinac,Sead,Kolašinac,1993-06-20,Sead Kolašinac,1609,0,98,True,2499719
923,4,4,25413,A. Lacazette,Alexandre,Lacazette,1991-05-28,Alexandre Lacazette,1609,0,98,True,2499719
924,5,5,7868,A. Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,1993-08-15,Alex Oxlade-Chamberlain,1609,0,98,True,2499719
925,6,6,3560,Nacho Monreal,Ignacio,Monreal Eraso,1986-02-26,Ignacio Monreal Eraso,1609,0,98,True,2499719
926,7,7,167145,Bellerín,Héctor,Bellerín Moruno,1995-03-19,Héctor Bellerín Moruno,1609,0,98,True,2499719
927,13,13,7879,T. Walcott,Theo ,Walcott,1989-03-16,Theo  Walcott,1609,0,20,False,2499719
928,15,15,192748,M. James,Matty,James,1991-07-22,Matty James,1631,0,85,True,2499719
929,16,16,8013,M. Albrighton,Marc,Albrighton,1989-11-18,Marc Albrighton,1631,0,91,True,2499719
930,19,19,149019,D. Simpson,Danny,Simpson,1987-01-04,Danny Simpson,1631,0,98,True,2499719
931,20,20,8488,W. Morgan,Wes,Morgan,1984-01-21,Wes Morgan,1631,0,98,True,2499719
932,24,24,26150,R. Mahrez,Riyad,Mahrez,1991-02-21,Riyad Mahrez,1631,0,98,True,2499719
933,25,25,217078,D. Amartey,Daniel,Amartey,1994-12-21,Daniel Amartey,1631,0,23,False,2499719
934,27,27,283142,D. Gray,Demarai,Gray,1996-06-28,Demarai Gray,1631,0,7,False,2499719
935,0,0,255935,I. Brown,Isaiah,Brown,1997-01-07,Isaiah Brown,1651,0,24,True,2499720
936,1,1,3657,T. Hemed,Tomer,Hemed,1987-05-02,Tomer Hemed,1651,0,63,True,2499720
937,2,2,247248,S. March,Solly,March,1994-07-20,Solly March,1651,0,78,True,2499720
938,5,5,9097,L. Dunk,Lewis,Dunk,1991-11-21,Lewis Dunk,1651,0,96,True,2499720
939,6,6,15526,P. Groß,Pascal,Groß,1991-06-15,Pascal Groß,1651,0,96,True,2499720
940,7,7,8086,D. Stephens,Dale,Stephens,1989-12-12,Dale Stephens,1651,0,96,True,2499720
941,8,8,64966,M. Suttner,Markus,Suttner,1987-04-16,Markus Suttner,1651,0,96,True,2499720
942,9,9,466,D. Pröpper,Davy,Pröpper,1991-09-02,Davy Pröpper,1651,0,96,True,2499720
943,10,10,3278,Bruno Saltor,Bruno,Saltor Grau,1980-10-01,Bruno Saltor Grau,1651,0,96,True,2499720
944,11,11,62091,J. Murphy,Jamie,Murphy,1989-08-28,Jamie Murphy,1651,0,72,False,2499720
945,12,12,8416,G. Murray,Glenn,Murray,1983-09-25,Glenn Murray,1651,0,33,False,2499720
946,13,13,25950,A. Knockaert,Anthony,Knockaert,1991-11-20,Anthony Knockaert,1651,0,18,False,2499720
947,24,24,71654,Ederson,Ederson,Santana de Moraes,1993-08-17,Ederson Santana de Moraes,1625,0,96,True,2499720
