,Unnamed: 0.2,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
128,1216,6146.0,0.0,0.0,0.0,0.0,265835.0,213.0,3637.0,Grzegorz Krychowiak,,4.0,True,11.0,Left Defensive Midfield,92.0,152950.0,G. Wojtkowiak,Grzegorz Wojtkowiak,1984-01-26,35.0,182.88,74.8,"RB,CB",Poland,62.0,62.0,90000.0,2000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,122000.0,Lechia Gdańsk,68.0,RES,23.0,2015-01-09,2019,,,,,53.0,35.0,65.0,63.0,34.0,52.0,50.0,42.0,54.0,59.0,59.0,57.0,63.0,63.0,53.0,42.0,64.0,66.0,68.0,55.0,58.0,65.0,37.0,43.0,50.0,61.0,59.0,63.0,59.0,10.0,9.0,10.0,13.0,10.0,,Long Throw-in,50+2,50+2,50+2,52+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,53+2,55+2,55+2,55+2,53+2,60+2,60+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,278.0,34.812964305054464,11.270384127535618
129,1230,5504.0,0.0,0.0,11.0,11.0,18245.0,24.0,3669.0,Virgil van Dijk,,4.0,True,5.0,Left Center Back,96.0,203376.0,V. van Dijk,Virgil van Dijk,1991-07-08,27.0,193.04,92.1,CB,Netherlands,88.0,90.0,59500000.0,215000.0,Right,3.0,3.0,2.0,Medium/ Medium,Normal,114500000.0,Liverpool,83.0,LCB,4.0,2018-01-01,2023,Netherlands,81.0,LCB,4.0,53.0,52.0,83.0,79.0,45.0,70.0,60.0,70.0,81.0,76.0,74.0,77.0,61.0,87.0,49.0,81.0,88.0,75.0,92.0,64.0,82.0,88.0,41.0,60.0,62.0,87.0,90.0,89.0,84.0,13.0,10.0,13.0,11.0,11.0,"#Tactician ,#Strength","Injury Free,Leadership,Power Header",68+3,68+3,68+3,66+3,67+3,67+3,67+3,66+3,68+3,68+3,68+3,68+3,73+3,73+3,73+3,68+3,78+3,82+3,82+3,82+3,78+3,80+3,86+3,86+3,86+3,80+3,397.0,49.50537594732637,11.222881197126885
130,449,51044.0,0.0,0.0,1.0,1.0,3857259.0,2722.0,3499.0,Jean-Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,13.0,True,23.0,Center Forward,103.0,183569.0,E. Choupo-Moting,Jean-Eric Maxim Choupo-Moting,1989-03-23,29.0,190.5,91.2,"ST,LW",Cameroon,77.0,77.0,9000000.0,75000.0,Right,2.0,4.0,4.0,Medium/ Medium,Normal,16700000.0,Paris Saint-Germain,84.0,SUB,17.0,2018-08-31,2020,Cameroon,75.0,SUB,11.0,65.0,75.0,74.0,74.0,75.0,83.0,74.0,44.0,70.0,78.0,76.0,78.0,76.0,74.0,66.0,77.0,67.0,76.0,76.0,64.0,55.0,40.0,77.0,70.0,68.0,75.0,31.0,36.0,20.0,9.0,9.0,9.0,16.0,6.0,,"Selfish,Flair,Speed Dribbler (CPU AI Only),Technical Dribbler (CPU AI Only)",76+2,76+2,76+2,75+2,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,70+2,70+2,70+2,75+2,58+2,57+2,57+2,57+2,58+2,54+2,50+2,50+2,50+2,54+2,178.0,21.968414295859105,11.107625205771457
131,455,50788.0,0.0,0.0,20.0,20.0,3857257.0,792.0,5490.0,Jackson Irvine,,22.0,True,11.0,Left Defensive Midfield,98.0,196144.0,J. Martínez,Jackson Martínez,1986-10-03,32.0,185.42,79.8,ST,Colombia,76.0,76.0,7000000.0,20000.0,Right,3.0,4.0,3.0,High/ Medium,Normal,,Portimonense SC,70.0,ST,9.0,,"Jun 30, 2019",,,,,56.0,74.0,82.0,67.0,75.0,71.0,70.0,46.0,58.0,75.0,65.0,67.0,68.0,71.0,58.0,80.0,77.0,67.0,85.0,68.0,75.0,47.0,74.0,65.0,70.0,73.0,12.0,47.0,33.0,15.0,5.0,12.0,14.0,14.0,,"Beat Offside Trap,Power Header",74+3,74+3,74+3,69+3,71+3,71+3,71+3,69+3,69+3,69+3,69+3,68+3,65+3,65+3,65+3,68+3,55+3,56+3,56+3,56+3,55+3,53+3,54+3,54+3,54+3,53+3,289.0,35.55206758500175,11.071578140657985
132,425,52101.0,0.0,0.0,4.0,4.0,3857267.0,787.0,5675.0,Kalidou Koulibaly,,3.0,True,3.0,Right Center Back,102.0,201024.0,K. Koulibaly,Kalidou Koulibaly,1991-06-20,27.0,187.96,88.9,CB,Senegal,88.0,91.0,60000000.0,135000.0,Right,3.0,3.0,2.0,High/ High,Normal,106500000.0,Napoli,82.0,LCB,26.0,2014-07-01,2021,,,,,30.0,22.0,83.0,68.0,14.0,69.0,28.0,28.0,60.0,63.0,70.0,75.0,50.0,82.0,40.0,55.0,81.0,75.0,94.0,15.0,87.0,88.0,24.0,49.0,33.0,80.0,91.0,88.0,87.0,7.0,11.0,7.0,13.0,5.0,"#Tackling ,#Tactician ,#Strength,#Complete Defender",Power Header,53+3,53+3,53+3,53+3,54+3,54+3,54+3,53+3,55+3,55+3,55+3,57+3,61+3,61+3,61+3,57+3,73+3,77+3,77+3,77+3,73+3,76+3,85+3,85+3,85+3,76+3,302.0,36.964519694960366,11.01591646538554
133,921,26254.0,0.0,0.0,0.0,0.0,3753989.0,41.0,3196.0,Wahbi Khazri,,22.0,True,16.0,Left Midfield,87.0,194845.0,W. Khazri,Wahbi Khazri,1991-02-08,28.0,175.26,82.1,"ST,CF,CAM,LM",Tunisia,79.0,79.0,13500000.0,41000.0,Right,1.0,4.0,4.0,High/ High,Stocky,25700000.0,AS Saint-Étienne,76.0,LS,10.0,2018-07-17,2022,,,,,79.0,79.0,54.0,77.0,69.0,79.0,80.0,79.0,69.0,81.0,75.0,77.0,80.0,79.0,67.0,85.0,44.0,69.0,68.0,83.0,75.0,61.0,81.0,79.0,75.0,80.0,30.0,49.0,30.0,6.0,7.0,11.0,11.0,6.0,,"Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only),Playmaker (CPU AI Only),Set Play Specialist,Takes Finesse Free Kicks",76+2,76+2,76+2,79+2,79+2,79+2,79+2,79+2,78+2,78+2,78+2,77+2,74+2,74+2,74+2,77+2,64+2,63+2,63+2,63+2,64+2,60+2,54+2,54+2,54+2,60+2,61.0,7.466005335745521,11.015417708476999
134,784,34280.0,0.0,0.0,10.0,10.0,3788749.0,789.0,7979.0,Przemysław Frankowski,,19.0,False,0.0,Substitute,21.0,243185.0,P. Wiśniewski,Przemysław Wiśniewski,1998-07-27,20.0,195.58,88.0,"CB,RB",Poland,60.0,68.0,250000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,388000.0,Górnik Zabrze,65.0,RCB,2.0,2018-04-06,2022,,,,,36.0,16.0,53.0,46.0,28.0,34.0,24.0,29.0,51.0,45.0,53.0,64.0,44.0,56.0,40.0,40.0,51.0,54.0,80.0,25.0,65.0,57.0,22.0,35.0,42.0,48.0,56.0,61.0,59.0,9.0,13.0,12.0,14.0,9.0,,,39+2,39+2,39+2,38+2,38+2,38+2,38+2,38+2,39+2,39+2,39+2,41+2,43+2,43+2,43+2,41+2,51+2,54+2,54+2,54+2,51+2,53+2,59+2,59+2,59+2,53+2,221.0,26.99852301590093,10.994873626384994
135,462,50532.0,0.0,0.0,13.0,13.0,3857256.0,773.0,29006.0,Noah Okafor,,19.0,False,0.0,Substitute,5.0,242530.0,N. Okafor,Noah Okafor,2000-05-24,18.0,185.42,84.8,"LM,RM",Switzerland,61.0,81.0,525000.0,2000.0,Left,1.0,3.0,3.0,Medium/ Low,Normal,1300000.0,FC Basel 1893,73.0,RM,11.0,2018-01-31,2020,,,,,60.0,58.0,60.0,52.0,51.0,67.0,62.0,43.0,43.0,64.0,78.0,81.0,79.0,49.0,60.0,65.0,65.0,60.0,79.0,56.0,53.0,20.0,59.0,46.0,54.0,54.0,40.0,25.0,20.0,14.0,14.0,11.0,6.0,5.0,,,62+2,62+2,62+2,61+2,60+2,60+2,60+2,61+2,58+2,58+2,58+2,60+2,50+2,50+2,50+2,60+2,47+2,43+2,43+2,43+2,47+2,45+2,43+2,43+2,43+2,45+2,54.0,6.55941370977235,10.932356182953917
136,1356,1015.0,0.0,0.0,1.0,1.0,16023.0,207.0,3457.0,Michy Batshuayi Tunga,Michy Batshuayi,23.0,True,22.0,Right Center Forward,93.0,204529.0,M. Batshuayi,Michy Batshuayi Tunga,1993-10-02,25.0,185.42,78.0,ST,Belgium,80.0,83.0,19000000.0,105000.0,Right,2.0,5.0,4.0,Medium/ Low,Normal,,Crystal Palace,77.0,SUB,23.0,,"Jun 30, 2019",Belgium,85.0,SUB,21.0,65.0,82.0,75.0,64.0,83.0,78.0,66.0,46.0,36.0,80.0,77.0,76.0,75.0,79.0,76.0,81.0,80.0,66.0,78.0,75.0,63.0,23.0,84.0,62.0,67.0,81.0,37.0,26.0,22.0,9.0,10.0,16.0,7.0,15.0,,"Beat Offside Trap,Selfish,Flair,Backs Into Player",78+2,78+2,78+2,75+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,72+2,62+2,62+2,62+2,72+2,54+2,49+2,49+2,49+2,54+2,51+2,48+2,48+2,48+2,51+2,81.0,9.802990180061645,10.892211311179606
137,445,51069.0,0.0,0.0,10.0,10.0,3857259.0,2722.0,13454.0,Nouhou Tolo,,25.0,True,6.0,Left Back,103.0,237469.0,Nouhou,Nouhou Tolo,1997-06-23,21.0,152.4,78.9,LB,Cameroon,68.0,76.0,1100000.0,2000.0,Left,1.0,2.0,3.0,High/ High,Stocky,1900000.0,Seattle Sounders FC,70.0,LB,5.0,2017-01-25,2020,Cameroon,75.0,SUB,14.0,57.0,28.0,50.0,63.0,30.0,64.0,63.0,31.0,55.0,64.0,86.0,87.0,71.0,64.0,72.0,56.0,84.0,82.0,76.0,33.0,77.0,63.0,53.0,51.0,48.0,61.0,62.0,65.0,63.0,11.0,10.0,9.0,11.0,6.0,,Long Throw-in,54+2,54+2,54+2,59+2,57+2,57+2,57+2,59+2,58+2,58+2,58+2,62+2,59+2,59+2,59+2,62+2,66+2,64+2,64+2,64+2,66+2,66+2,65+2,65+2,65+2,66+2,201.0,23.618754654924004,10.575561785786867
138,446,51061.0,0.0,0.0,8.0,8.0,3857259.0,2722.0,11174.0,Vincent Paté Aboubakar,Vincent Aboubakar,10.0,False,0.0,Substitute,42.0,199069.0,V. Aboubakar,Vincent Paté Aboubakar,1992-01-22,27.0,182.88,82.1,ST,Cameroon,80.0,81.0,17500000.0,19000.0,Right,3.0,3.0,5.0,High/ Medium,Normal,36300000.0,Cameroon,75.0,RS,10.0,,,FC Porto,81.0,SUB,9.0,57.0,80.0,77.0,75.0,81.0,81.0,80.0,67.0,68.0,80.0,76.0,83.0,72.0,76.0,63.0,81.0,78.0,82.0,85.0,75.0,77.0,33.0,80.0,81.0,76.0,86.0,44.0,23.0,19.0,8.0,10.0,9.0,7.0,8.0,,"Beat Offside Trap,Flair",79+3,79+3,79+3,76+3,79+3,79+3,79+3,76+3,78+3,78+3,78+3,76+3,72+3,72+3,72+3,76+3,57+3,58+3,58+3,58+3,57+3,53+3,52+3,52+3,52+3,53+3,118.0,13.758039262195112,10.493419776250509
139,403,52975.0,0.0,0.0,8.0,8.0,3857276.0,788.0,7459.0,Jawad El Yamiq,,18.0,False,0.0,Substitute,18.0,245268.0,H. Al Yami,Hamad Al Yami,1999-05-17,19.0,170.18,69.9,"ST,RM",Saudi Arabia,56.0,71.0,200000.0,2000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,455000.0,Al Qadisiyah,67.0,RES,88.0,2018-05-27,2021,,,,,40.0,59.0,41.0,49.0,49.0,57.0,47.0,57.0,42.0,55.0,74.0,71.0,59.0,55.0,76.0,55.0,55.0,54.0,45.0,55.0,39.0,13.0,52.0,50.0,59.0,46.0,12.0,19.0,14.0,7.0,6.0,13.0,9.0,11.0,,,54+2,54+2,54+2,55+2,55+2,55+2,55+2,55+2,54+2,54+2,54+2,54+2,47+2,47+2,47+2,54+2,38+2,35+2,35+2,35+2,38+2,36+2,29+2,29+2,29+2,36+2,246.0,28.536236032835788,10.440086353476508
140,1317,2096.0,0.0,0.0,17.0,17.0,16109.0,209.0,6297.0,Maximiliano Gómez González,Maxi Gómez,9.0,True,24.0,Left Center Forward,96.0,239207.0,M. Gómez,Maximiliano Gómez,1996-08-14,22.0,185.42,83.9,ST,Uruguay,80.0,85.0,20500000.0,25000.0,Right,1.0,3.0,4.0,High/ Low,Normal,44600000.0,RC Celta,77.0,ST,9.0,2017-07-01,2022,Uruguay,81.0,SUB,18.0,56.0,85.0,81.0,76.0,76.0,76.0,68.0,53.0,58.0,77.0,61.0,65.0,45.0,77.0,53.0,79.0,73.0,71.0,80.0,76.0,65.0,21.0,83.0,60.0,67.0,77.0,35.0,20.0,23.0,7.0,8.0,13.0,12.0,6.0,,,78+2,78+2,78+2,72+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,71+2,66+2,66+2,66+2,71+2,52+2,52+2,52+2,52+2,52+2,49+2,48+2,48+2,48+2,49+2,21.0,2.3190221790963794,9.938666481841626
141,458,50630.0,0.0,0.0,23.0,23.0,3857256.0,786.0,6321.0,Milos Veljkovic,,5.0,True,4.0,Center Back,56.0,221354.0,M. Veljković,Miloš Veljković,1995-09-26,23.0,182.88,77.1,"CB,CDM",Serbia,76.0,83.0,9500000.0,21000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,18100000.0,SV Werder Bremen,77.0,SUB,13.0,2016-02-01,2022,,,,,39.0,23.0,76.0,72.0,30.0,52.0,31.0,24.0,73.0,67.0,61.0,71.0,55.0,75.0,64.0,45.0,83.0,67.0,76.0,31.0,67.0,77.0,37.0,47.0,37.0,73.0,74.0,76.0,74.0,15.0,7.0,15.0,11.0,11.0,,,52+2,52+2,52+2,52+2,53+2,53+2,53+2,52+2,55+2,55+2,55+2,56+2,62+2,62+2,62+2,56+2,67+2,71+2,71+2,71+2,67+2,69+2,74+2,74+2,74+2,69+2,182.0,19.455583680928818,9.620893029030734
142,1309,2284.0,0.0,0.0,25.0,25.0,16120.0,216.0,6901.0,Nemanja Maksimović,,20.0,True,9.0,Right Defensive Midfield,93.0,215466.0,N. Maksimović,Nikola Maksimović,1991-11-25,27.0,193.04,87.1,CB,Serbia,78.0,81.0,11000000.0,54000.0,Right,2.0,3.0,2.0,Medium/ High,Lean,19500000.0,Napoli,82.0,RCB,19.0,2017-07-09,2021,,,,,45.0,22.0,79.0,59.0,28.0,49.0,29.0,23.0,59.0,61.0,62.0,68.0,49.0,71.0,58.0,39.0,67.0,67.0,86.0,29.0,78.0,80.0,29.0,31.0,26.0,70.0,79.0,80.0,79.0,12.0,9.0,5.0,11.0,15.0,#Strength,"Dives Into Tackles (CPU AI Only),Power Header",49+2,49+2,49+2,48+2,47+2,47+2,47+2,48+2,48+2,48+2,48+2,51+2,54+2,54+2,54+2,51+2,67+2,69+2,69+2,69+2,67+2,70+2,77+2,77+2,77+2,70+2,118.0,12.570563180381853,9.587717679952261
143,813,32401.0,0.0,0.0,10.0,10.0,3788744.0,907.0,11250.0,Joe Rodon,,6.0,True,5.0,Left Center Back,97.0,229266.0,J. Rodon,Joe Rodon,1997-10-22,21.0,193.04,76.2,CB,Wales,68.0,77.0,1200000.0,7000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,2500000.0,Swansea City,71.0,LCB,22.0,2015-07-03,2022,,,,,34.0,23.0,59.0,66.0,34.0,51.0,25.0,32.0,45.0,58.0,51.0,55.0,47.0,68.0,57.0,43.0,71.0,57.0,74.0,24.0,60.0,72.0,23.0,31.0,40.0,50.0,66.0,67.0,68.0,10.0,13.0,7.0,11.0,8.0,,,45+2,45+2,45+2,45+2,45+2,45+2,45+2,45+2,46+2,46+2,46+2,47+2,51+2,51+2,51+2,47+2,59+2,62+2,62+2,62+2,59+2,61+2,66+2,66+2,66+2,61+2,205.0,21.311504826403933,9.356270411591971
144,809,32721.0,0.0,0.0,11.0,11.0,3788745.0,768.0,7843.0,Mason Mount,,19.0,True,19.0,Center Attacking Midfield,94.0,233064.0,M. Mount,Mason Mount,1999-01-10,20.0,152.4,64.0,"CAM,CM",England,74.0,86.0,10000000.0,34000.0,Right,1.0,4.0,3.0,High/ Medium,Lean,,Derby County,71.0,LCM,8.0,,"Jun 30, 2019",,,,,69.0,67.0,59.0,74.0,61.0,75.0,75.0,76.0,71.0,79.0,77.0,68.0,78.0,70.0,75.0,70.0,46.0,74.0,46.0,68.0,38.0,45.0,63.0,78.0,60.0,70.0,44.0,44.0,30.0,11.0,12.0,13.0,8.0,12.0,,"Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only),Takes Finesse Free Kicks",67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,70+2,70+2,70+2,72+2,60+2,58+2,58+2,58+2,60+2,57+2,48+2,48+2,48+2,57+2,201.0,20.821874988447867,9.323227606767702
145,452,50897.0,0.0,0.0,30.0,30.0,3857257.0,792.0,33495.0,Kye Rowles,,4.0,True,5.0,Left Center Back,98.0,206631.0,K. Rowe,Kelyn Rowe,1991-12-02,27.0,172.72,69.9,"CAM,LB,CM,RM",United States,69.0,70.0,1200000.0,4000.0,Right,1.0,4.0,3.0,High/ High,Normal,1900000.0,Sporting Kansas City,71.0,SUB,11.0,2019-02-13,2022,,,,,73.0,63.0,52.0,70.0,50.0,70.0,75.0,70.0,66.0,68.0,64.0,66.0,69.0,70.0,77.0,79.0,64.0,71.0,60.0,75.0,62.0,63.0,68.0,68.0,64.0,71.0,53.0,65.0,60.0,9.0,16.0,15.0,11.0,13.0,,Long Shot Taker (CPU AI Only),66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,64+2,64+2,64+2,66+2,64+2,61+2,61+2,61+2,64+2,302.0,31.019210163174396,9.244135479091709
146,418,52573.0,0.0,0.0,21.0,21.0,3857271.0,797.0,5228.0,Seyed Majid Hosseini,Majid Hosseini,19.0,True,5.0,Left Center Back,117.0,243549.0,M. Hosseini,Seyed Majid Hosseini,1996-06-20,22.0,182.88,76.2,CB,Iran,61.0,67.0,290000.0,4000.0,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,638000.0,Trabzonspor,71.0,SUB,5.0,2018-07-30,2020,,,,,28.0,18.0,60.0,62.0,22.0,30.0,35.0,37.0,44.0,52.0,55.0,54.0,43.0,56.0,61.0,45.0,67.0,51.0,54.0,30.0,50.0,62.0,24.0,29.0,40.0,55.0,60.0,65.0,62.0,6.0,13.0,12.0,12.0,13.0,,,40+2,40+2,40+2,39+2,40+2,40+2,40+2,39+2,41+2,41+2,41+2,41+2,46+2,46+2,46+2,41+2,53+2,56+2,56+2,56+2,53+2,56+2,59+2,59+2,59+2,56+2,223.0,22.352294264877024,9.021105308694763
147,385,54007.0,0.0,0.0,7.0,7.0,3857301.0,787.0,13314.0,Famara Diedhiou,Famara Diédhiou,19.0,True,23.0,Center Forward,80.0,223283.0,F. Diedhiou,Famara Diedhiou,1992-12-15,26.0,187.96,79.8,ST,Senegal,73.0,76.0,5000000.0,35000.0,Right,1.0,2.0,3.0,High/ Medium,Normal,9900000.0,Bristol City,70.0,ST,9.0,2017-06-28,2021,,,,,33.0,76.0,79.0,57.0,63.0,66.0,53.0,33.0,35.0,68.0,53.0,65.0,60.0,64.0,58.0,76.0,60.0,55.0,87.0,59.0,63.0,22.0,79.0,50.0,75.0,61.0,35.0,22.0,16.0,7.0,10.0,15.0,11.0,12.0,,,71+2,71+2,71+2,62+2,66+2,66+2,66+2,62+2,62+2,62+2,62+2,59+2,54+2,54+2,54+2,59+2,42+2,44+2,44+2,44+2,42+2,41+2,45+2,45+2,45+2,41+2,80.0,7.713038778468342,8.677168625776885
148,419,52557.0,0.0,0.0,18.0,18.0,3857271.0,797.0,5224.0,Sardar Azmoun,,20.0,False,0.0,Substitute,27.0,206310.0,L. Azouni,Larry Azouni,1994-03-23,24.0,175.26,73.0,"RB,CM,CDM",Tunisia,68.0,72.0,975000.0,5000.0,Right,1.0,3.0,3.0,Medium/ Medium,Normal,1500000.0,KV Kortrijk,69.0,RB,5.0,2017-08-01,2020,,,,,64.0,45.0,53.0,70.0,32.0,71.0,50.0,50.0,65.0,68.0,76.0,71.0,74.0,63.0,72.0,73.0,60.0,80.0,69.0,69.0,72.0,65.0,55.0,69.0,58.0,58.0,58.0,70.0,68.0,15.0,8.0,13.0,8.0,14.0,,Long Shot Taker (CPU AI Only),60+2,60+2,60+2,65+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,68+2,67+2,67+2,67+2,68+2,67+2,65+2,65+2,65+2,67+2,98.0,8.555659580816275,7.857238390545559
149,975,23757.0,0.0,0.0,13.0,13.0,3753974.0,29.0,3289.0,Romelu Lukaku Menama,Romelu Lukaku,10.0,True,23.0,Center Forward,94.0,192505.0,R. Lukaku,Romelu Lukaku,1993-05-13,25.0,190.5,93.9,ST,Belgium,86.0,88.0,55000000.0,215000.0,Left,3.0,3.0,3.0,Medium/ Medium,Stocky,108600000.0,Manchester United,82.0,SUB,9.0,2017-07-10,2022,Belgium,85.0,ST,9.0,72.0,86.0,85.0,76.0,77.0,78.0,74.0,66.0,73.0,71.0,75.0,90.0,60.0,86.0,46.0,88.0,71.0,81.0,94.0,74.0,71.0,27.0,87.0,73.0,78.0,83.0,30.0,30.0,30.0,8.0,15.0,14.0,7.0,10.0,"#Poacher,#Strength,#Complete Forward","Beat Offside Trap,Leadership,Speed Dribbler (CPU AI Only),Power Header,Target Forward",83+3,83+3,83+3,77+3,80+3,80+3,80+3,77+3,77+3,77+3,77+3,78+3,71+3,71+3,71+3,78+3,59+3,57+3,57+3,57+3,59+3,56+3,53+3,53+3,53+3,56+3,52.0,4.376717280365438,7.5750876006324885
150,440,51269.0,0.0,0.0,4.0,4.0,3857260.0,799.0,5715.0,Ali Albulayhi,,5.0,True,6.0,Left Back,36.0,229851.0,A. Al Bulayhi,Ali Al Bulayhi,1989-11-21,29.0,182.88,83.0,"CB,LB",Saudi Arabia,68.0,69.0,825000.0,14000.0,Left,1.0,3.0,2.0,Medium/ High,Normal,1500000.0,Al Hilal,74.0,LCB,5.0,2017-07-02,2020,,,,,30.0,25.0,68.0,50.0,25.0,34.0,30.0,23.0,30.0,50.0,62.0,69.0,37.0,61.0,74.0,37.0,81.0,68.0,79.0,25.0,72.0,65.0,25.0,30.0,45.0,63.0,66.0,68.0,69.0,13.0,11.0,8.0,14.0,10.0,,,44+2,44+2,44+2,41+2,41+2,41+2,41+2,41+2,40+2,40+2,40+2,43+2,44+2,44+2,44+2,43+2,57+2,57+2,57+2,57+2,57+2,60+2,67+2,67+2,67+2,60+2,216.0,17.300932313866895,7.2087217974445394
151,687,39003.0,0.0,0.0,7.0,7.0,3802795.0,134.0,12149.0,Nayef Aguerd,,6.0,True,5.0,Left Center Back,97.0,244749.0,N. Aguerd,Nayef Aguerd,1996-03-30,22.0,187.96,76.2,CB,Morocco,67.0,75.0,975000.0,4000.0,Left,1.0,3.0,2.0,Medium/ Medium,Lean,2100000.0,Dijon FCO,72.0,SUB,4.0,2018-07-01,2021,,,,,41.0,38.0,68.0,66.0,38.0,56.0,43.0,41.0,59.0,66.0,51.0,63.0,49.0,64.0,52.0,62.0,66.0,64.0,69.0,46.0,68.0,66.0,39.0,47.0,48.0,65.0,63.0,66.0,66.0,7.0,15.0,9.0,14.0,6.0,,,54+2,54+2,54+2,53+2,54+2,54+2,54+2,53+2,55+2,55+2,55+2,55+2,58+2,58+2,58+2,55+2,61+2,64+2,64+2,64+2,61+2,62+2,66+2,66+2,66+2,62+2,294.0,23.528700766781526,7.202663500035161
152,396,53506.0,0.0,0.0,9.0,9.0,3857289.0,779.0,27768.0,Lisandro Martínez,,25.0,True,5.0,Left Center Back,101.0,142707.0,L. López,Lisandro López,1983-03-02,36.0,175.26,72.1,ST,Argentina,80.0,80.0,7000000.0,23000.0,Right,2.0,4.0,4.0,High/ High,Normal,9800000.0,Racing Club,75.0,LS,15.0,2016-01-04,2020,,,,,66.0,85.0,79.0,72.0,74.0,78.0,78.0,73.0,70.0,80.0,77.0,83.0,84.0,77.0,80.0,77.0,84.0,77.0,75.0,75.0,61.0,52.0,82.0,72.0,82.0,84.0,35.0,58.0,34.0,8.0,10.0,11.0,13.0,6.0,,"Beat Offside Trap,Leadership",79+2,79+2,79+2,77+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,76+2,73+2,73+2,73+2,76+2,63+2,63+2,63+2,63+2,63+2,61+2,59+2,59+2,59+2,61+2,309.0,23.713853489380615,6.906947618266198
153,1250,4432.0,0.0,0.0,16.0,16.0,18237.0,169.0,5570.0,Manuel Neuer,,1.0,True,1.0,Goalkeeper,126.0,167495.0,M. Neuer,Manuel Neuer,1986-03-27,32.0,193.04,92.1,GK,Germany,89.0,89.0,38000000.0,130000.0,Right,5.0,4.0,1.0,Medium/ Medium,Normal,62700000.0,FC Bayern München,85.0,GK,1.0,2011-07-01,2021,Germany,85.0,GK,1.0,15.0,13.0,25.0,55.0,11.0,30.0,14.0,11.0,59.0,46.0,54.0,60.0,51.0,84.0,35.0,25.0,77.0,43.0,80.0,16.0,29.0,30.0,12.0,70.0,47.0,70.0,17.0,10.0,11.0,90.0,86.0,91.0,87.0,87.0,,"GK Long Throw,1-on-1 Rush,Rushes Out Of Goal,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,15.617556731496649,6.85648832114487
154,453,50883.0,0.0,0.0,29.0,29.0,3857257.0,792.0,33492.0,Mitchell Thomas Duke,Mitchell Duke,15.0,True,24.0,Left Center Forward,83.0,208816.0,M. Rose,Mitchell Rose,1994-07-04,24.0,175.26,78.0,"CM,RM,RB",England,61.0,66.0,325000.0,3000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,593000.0,Notts County,63.0,RB,26.0,2019-01-29,2020,,,,,54.0,55.0,55.0,59.0,51.0,59.0,46.0,38.0,58.0,61.0,77.0,76.0,67.0,57.0,88.0,63.0,79.0,84.0,83.0,57.0,78.0,61.0,58.0,54.0,68.0,58.0,55.0,58.0,57.0,16.0,7.0,8.0,12.0,12.0,,Long Throw-in,60+2,60+2,60+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,61+2,59+2,59+2,59+2,61+2,62+2,61+2,61+2,61+2,62+2,61+2,62+2,62+2,62+2,61+2,212.0,15.5710789983698,6.610363725723028
