,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
93,1968,0,0,11.0,11.0,3788754.0,773.0,7796.0,Silvan Widmer,,3.0,False,0.0,Substitute,36.0,235815.0,S. Sidler,Silvan Sidler,1998-07-07,20.0,185.42,72.1,"LB,RB",Switzerland,59.0,72.0,260000.0,1000.0,Right,1.0,4.0,2.0,Medium/ Medium,Lean,540000.0,FC Luzern,66.0,LB,34.0,2016-07-01,2022,,,,,52.0,49.0,55.0,59.0,40.0,62.0,45.0,37.0,55.0,56.0,69.0,62.0,64.0,53.0,60.0,43.0,66.0,64.0,55.0,41.0,51.0,52.0,47.0,46.0,38.0,46.0,55.0,62.0,61.0,6.0,8.0,6.0,9.0,10.0,,,52+2,52+2,52+2,55+2,53+2,53+2,53+2,55+2,54+2,54+2,54+2,56+2,54+2,54+2,54+2,56+2,57+2,56+2,56+2,56+2,57+2,58+2,56+2,56+2,56+2,58+2,184.0,43.72177457467653,21.38565060717874
94,1740,0,0,13.0,13.0,3788742.0,776.0,17042.0,Andreas Skov Olsen,,11.0,False,0.0,Substitute,32.0,240017.0,A. Skov Olsen,Andreas Skov Olsen,1999-12-29,19.0,187.96,74.8,"RW,LW,ST",Denmark,67.0,81.0,1600000.0,3000.0,Left,1.0,4.0,3.0,Medium/ Low,Normal,2900000.0,FC Nordsjælland,65.0,RW,21.0,2017-07-01,2020,,,,,58.0,72.0,60.0,62.0,56.0,68.0,65.0,49.0,54.0,68.0,79.0,81.0,73.0,57.0,75.0,67.0,67.0,74.0,66.0,66.0,55.0,24.0,69.0,58.0,66.0,67.0,40.0,35.0,23.0,13.0,8.0,7.0,7.0,11.0,,"Beat Offside Trap,Finesse Shot",67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,52+2,49+2,49+2,49+2,52+2,49+2,45+2,45+2,45+2,49+2,68.0,16.11993203952758,21.33520416996297
95,668,0,0,14.0,14.0,266310.0,219.0,5582.0,Celso Borges Mora,Celso Borges,22.0,True,15.0,Left Center Midfield,69.0,190799.0,C. Borges,Celso Borges Mora,1988-05-27,30.0,187.96,78.0,"CDM,CM",Costa Rica,76.0,76.0,5500000.0,23000.0,Right,2.0,4.0,3.0,High/ Medium,Normal,11000000.0,Göztepe SK,72.0,RDM,6.0,2018-08-16,2021,,,,,62.0,75.0,68.0,79.0,72.0,71.0,68.0,69.0,78.0,75.0,56.0,58.0,64.0,76.0,59.0,80.0,65.0,75.0,76.0,79.0,68.0,74.0,76.0,73.0,75.0,79.0,74.0,75.0,70.0,9.0,16.0,7.0,9.0,13.0,,,73+2,73+2,73+2,71+2,73+2,73+2,73+2,71+2,73+2,73+2,73+2,71+2,75+2,75+2,75+2,71+2,71+2,75+2,75+2,75+2,71+2,70+2,72+2,72+2,72+2,70+2,177.0,41.76501925354225,21.236450467902838
96,443,0,0,4.0,4.0,18245.0,24.0,3532.0,Jordan Brian Henderson,Jordan Henderson,14.0,True,10.0,Center Defensive Midfield,96.0,183711.0,J. Henderson,Jordan Brian Henderson,1990-06-17,28.0,182.88,79.8,"CDM,CM",England,82.0,82.0,18000000.0,125000.0,Right,2.0,3.0,3.0,Medium/ High,Normal,33300000.0,Liverpool,83.0,SUB,14.0,2011-06-09,2020,England,82.0,RCM,8.0,81.0,67.0,65.0,84.0,72.0,73.0,80.0,74.0,84.0,80.0,67.0,66.0,68.0,80.0,70.0,77.0,79.0,91.0,72.0,71.0,77.0,80.0,75.0,83.0,64.0,78.0,77.0,79.0,76.0,7.0,13.0,7.0,9.0,13.0,,"Injury Prone,Leadership,Early Crosser,Long Passer (CPU AI Only),Team Player",72+2,72+2,72+2,75+2,75+2,75+2,75+2,75+2,77+2,77+2,77+2,77+2,80+2,80+2,80+2,77+2,79+2,80+2,80+2,80+2,79+2,78+2,76+2,76+2,76+2,78+2,207.0,48.81724952212376,21.224891096575547
97,2931,0,0,21.0,21.0,3857272.0,1839.0,12751.0,Tyler Adams,,4.0,True,9.0,Right Defensive Midfield,95.0,232999.0,T. Adams,Tyler Adams,1999-02-14,20.0,175.26,68.0,"CDM,RWB",United States,72.0,84.0,4800000.0,12000.0,Right,1.0,3.0,3.0,High/ High,Normal,9100000.0,RB Leipzig,79.0,RDM,14.0,2019-01-01,2023,United States,74.0,RCM,13.0,51.0,46.0,64.0,70.0,33.0,69.0,52.0,42.0,65.0,70.0,79.0,79.0,81.0,72.0,86.0,49.0,83.0,86.0,68.0,44.0,76.0,75.0,65.0,66.0,51.0,74.0,67.0,73.0,69.0,6.0,13.0,12.0,8.0,7.0,#Engine,,61+2,61+2,61+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,70+2,71+2,71+2,71+2,70+2,71+2,70+2,70+2,70+2,71+2,304.0,71.0749308340722,21.041920312718744
98,909,0,0,0.0,0.0,303430.0,222.0,3141.0,André-Frank Zambo Anguissa,André Zambo Anguissa,19.0,True,13.0,Right Center Midfield,93.0,227236.0,A. Zambo Anguissa,André Franck Zambo Anguissa,1995-11-16,23.0,182.88,78.0,"CDM,CM",Cameroon,73.0,81.0,5000000.0,32000.0,Right,1.0,2.0,3.0,Low/ Medium,Lean,10500000.0,Fulham,76.0,SUB,29.0,2018-08-09,2023,Cameroon,75.0,RCM,6.0,58.0,42.0,73.0,73.0,50.0,72.0,59.0,46.0,65.0,68.0,71.0,69.0,59.0,70.0,71.0,73.0,75.0,81.0,82.0,54.0,80.0,74.0,63.0,72.0,62.0,75.0,61.0,75.0,66.0,11.0,11.0,9.0,8.0,11.0,,,64+2,64+2,64+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,67+2,69+2,69+2,69+2,67+2,69+2,71+2,71+2,71+2,69+2,69+2,72+2,72+2,72+2,69+2,201.0,46.754658407475475,20.93492167498902
99,2801,0,0,24.0,24.0,3857256.0,786.0,6687.0,Saša Lukić,,16.0,True,9.0,Right Defensive Midfield,102.0,236699.0,S. Lukić,Saša Lukić,1996-08-13,22.0,182.88,77.1,"CDM,CM",Serbia,73.0,80.0,4900000.0,21000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,9200000.0,Torino,77.0,SUB,7.0,2016-07-01,2023,,,,,66.0,54.0,58.0,80.0,68.0,77.0,72.0,68.0,75.0,81.0,69.0,69.0,67.0,70.0,73.0,68.0,65.0,69.0,73.0,64.0,64.0,67.0,58.0,73.0,66.0,76.0,66.0,72.0,71.0,9.0,11.0,13.0,9.0,6.0,,,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,72+2,72+2,72+2,71+2,73+2,73+2,73+2,71+2,71+2,72+2,72+2,72+2,71+2,70+2,68+2,68+2,68+2,70+2,169.0,39.17964023163613,20.86489716477664
100,1784,0,0,6.0,6.0,3788744.0,907.0,4934.0,Ethan Ampadu,,15.0,False,0.0,Substitute,3.0,235735.0,E. Ampadu,Ethan Ampadu,2000-09-14,18.0,182.88,72.1,"CB,CDM",Wales,65.0,86.0,1100000.0,8000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,3000000.0,Chelsea,83.0,SUB,44.0,2017-07-01,2023,Wales,75.0,LDM,15.0,27.0,23.0,59.0,70.0,25.0,57.0,34.0,27.0,64.0,58.0,62.0,58.0,56.0,61.0,68.0,52.0,74.0,60.0,67.0,22.0,57.0,62.0,29.0,59.0,33.0,64.0,66.0,67.0,65.0,13.0,12.0,9.0,8.0,12.0,,,47+2,47+2,47+2,49+2,50+2,50+2,50+2,49+2,53+2,53+2,53+2,52+2,58+2,58+2,58+2,52+2,58+2,63+2,63+2,63+2,58+2,59+2,64+2,64+2,64+2,59+2,179.0,41.382469412672776,20.806828196315923
101,2035,0,0,5.0,5.0,3788772.0,768.0,3336.0,Harry Maguire,,6.0,True,5.0,Left Center Back,93.0,187830.0,B. Maguire,Barry Maguire,1989-10-27,29.0,154.94,79.8,"CM,RM,CAM",Netherlands,62.0,62.0,300000.0,1000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,465000.0,Limerick FC,55.0,CAM,77.0,2018-03-08,2021,,,,,57.0,39.0,54.0,62.0,50.0,58.0,61.0,61.0,63.0,61.0,60.0,58.0,60.0,63.0,64.0,57.0,65.0,62.0,64.0,58.0,58.0,53.0,58.0,69.0,62.0,66.0,46.0,60.0,59.0,8.0,9.0,15.0,7.0,9.0,,,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,61+2,61+2,61+2,59+2,58+2,59+2,59+2,59+2,58+2,57+2,57+2,57+2,57+2,57+2,382.0,87.96569714396092,20.724902468472468
102,2119,0,0,22.0,22.0,3802683.0,129.0,10481.0,Aurélien Djani Tchouaméni,Aurélien Tchouaméni,8.0,True,11.0,Left Defensive Midfield,95.0,241637.0,A. Tchouaméni,Aurélien Tchouaméni,2000-01-27,19.0,185.42,79.8,CM,France,70.0,84.0,3600000.0,10000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,9500000.0,FC Girondins de Bordeaux,74.0,SUB,17.0,2018-07-01,2022,,,,,47.0,48.0,64.0,73.0,44.0,70.0,47.0,45.0,70.0,73.0,71.0,74.0,66.0,69.0,60.0,67.0,72.0,70.0,74.0,46.0,72.0,69.0,67.0,65.0,47.0,70.0,69.0,71.0,61.0,9.0,8.0,12.0,12.0,7.0,,,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,66+2,70+2,70+2,70+2,66+2,67+2,69+2,69+2,69+2,67+2,555.0,127.36711047346834,20.654126022724597
103,2050,0,0,29.0,29.0,3794686.0,785.0,16527.0,Mislav Oršić,,18.0,False,0.0,Substitute,62.0,221174.0,M. Oršić,Mislav Oršić,1992-12-29,26.0,152.4,68.9,LM,Croatia,73.0,74.0,4800000.0,1000.0,Right,2.0,4.0,3.0,High/ High,Lean,10800000.0,Dinamo Zagreb,72.0,LM,99.0,2018-07-01,2022,,,,,69.0,72.0,41.0,67.0,68.0,75.0,74.0,72.0,67.0,71.0,85.0,90.0,88.0,70.0,85.0,79.0,54.0,71.0,57.0,74.0,40.0,41.0,73.0,63.0,68.0,71.0,41.0,41.0,42.0,8.0,13.0,6.0,15.0,14.0,,"Finesse Shot,Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,71+2,71+2,71+2,72+2,66+2,66+2,66+2,72+2,60+2,55+2,55+2,55+2,60+2,57+2,47+2,47+2,47+2,57+2,98.0,22.465016077249942,20.63113721380097
104,949,0,0,4.0,4.0,303524.0,212.0,5575.0,Héctor Miguel Herrera López,Héctor Herrera,16.0,True,13.0,Right Center Midfield,86.0,156519.0,H. Herrera,Héctor Miguel Herrera López,1990-04-19,28.0,182.88,72.1,CM,Mexico,82.0,82.0,22000000.0,22000.0,Right,3.0,4.0,3.0,High/ High,Normal,44000000.0,Mexico,77.0,LCM,16.0,,,FC Porto,81.0,RCM,16.0,63.0,71.0,59.0,79.0,59.0,76.0,67.0,63.0,76.0,78.0,71.0,73.0,66.0,82.0,70.0,81.0,66.0,95.0,73.0,78.0,84.0,82.0,82.0,78.0,64.0,75.0,81.0,82.0,67.0,6.0,10.0,15.0,7.0,16.0,#Engine,"Injury Free,Long Shot Taker (CPU AI Only)",74+3,74+3,74+3,75+3,77+3,77+3,77+3,75+3,77+3,77+3,77+3,76+3,79+3,79+3,79+3,76+3,77+3,80+3,80+3,80+3,77+3,76+3,76+3,76+3,76+3,76+3,72.0,16.394372619042894,20.49296577380362
105,1363,0,0,2.0,2.0,3753987.0,38.0,3086.0,Ben Davies,,33.0,True,6.0,Left Back,96.0,231617.0,L. Davies,Leon Davies,1999-11-22,19.0,154.94,69.9,RB,England,55.0,67.0,130000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,254000.0,Cambridge United,61.0,RES,17.0,2015-11-21,2019,,,,,50.0,27.0,42.0,48.0,26.0,53.0,38.0,28.0,42.0,49.0,81.0,75.0,66.0,49.0,57.0,26.0,66.0,67.0,56.0,22.0,47.0,55.0,49.0,40.0,35.0,47.0,44.0,52.0,49.0,12.0,13.0,12.0,7.0,9.0,,,43+2,43+2,43+2,50+2,46+2,46+2,46+2,50+2,47+2,47+2,47+2,51+2,47+2,47+2,47+2,51+2,54+2,49+2,49+2,49+2,54+2,54+2,50+2,50+2,50+2,54+2,169.0,38.3541226778822,20.425272432008274
106,722,0,0,23.0,23.0,266516.0,218.0,7161.0,Germán Alejandro Pezzella,Germán Pezzella,20.0,True,4.0,Center Back,94.0,193601.0,G. Pezzella,Germán Alejandro Pezzella,1991-06-27,27.0,185.42,81.2,CB,Argentina,80.0,82.0,14500000.0,59000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,25700000.0,Fiorentina,76.0,RCB,20.0,2018-07-01,2022,Argentina,82.0,RCB,2.0,40.0,48.0,82.0,64.0,40.0,54.0,46.0,25.0,56.0,66.0,60.0,58.0,34.0,77.0,48.0,54.0,82.0,63.0,82.0,50.0,82.0,80.0,47.0,22.0,35.0,72.0,78.0,82.0,78.0,7.0,9.0,13.0,10.0,15.0,,Power Header,59+2,59+2,59+2,53+2,55+2,55+2,55+2,53+2,53+2,53+2,53+2,54+2,57+2,57+2,57+2,54+2,67+2,70+2,70+2,70+2,67+2,70+2,78+2,78+2,78+2,70+2,27.0,6.114470648095987,20.381568826986626
107,1564,0,0,19.0,19.0,3754049.0,22.0,3709.0,Daniel Amartey,,13.0,True,2.0,Right Back,78.0,212883.0,D. Amartey,Daniel Amartey,1994-12-21,24.0,185.42,78.9,"RB,CDM,CM",Ghana,74.0,78.0,6000000.0,39000.0,Right,1.0,3.0,3.0,Medium/ High,Lean,11900000.0,Leicester City,78.0,SUB,18.0,2016-02-05,2022,,,,,62.0,46.0,70.0,77.0,68.0,70.0,44.0,32.0,68.0,70.0,69.0,74.0,63.0,69.0,64.0,75.0,83.0,84.0,82.0,69.0,81.0,74.0,47.0,58.0,51.0,69.0,74.0,79.0,73.0,13.0,13.0,13.0,8.0,15.0,,,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,73+2,74+2,74+2,74+2,73+2,73+2,75+2,75+2,75+2,73+2,209.0,46.9174742756526,20.20369705650112
108,437,0,0,0.0,0.0,18245.0,24.0,3471.0,Dejan Lovren,,6.0,True,3.0,Right Center Back,96.0,195086.0,D. Lovren,Dejan Lovren,1989-07-05,29.0,187.96,83.9,CB,Croatia,81.0,82.0,16000000.0,115000.0,Right,2.0,4.0,2.0,Medium/ High,Normal,30800000.0,Liverpool,83.0,SUB,6.0,2014-07-27,2021,,,,,59.0,33.0,80.0,69.0,42.0,63.0,26.0,18.0,66.0,67.0,54.0,55.0,50.0,75.0,41.0,63.0,81.0,68.0,82.0,34.0,87.0,81.0,21.0,56.0,52.0,70.0,77.0,83.0,85.0,14.0,14.0,13.0,10.0,7.0,,Dives Into Tackles (CPU AI Only),54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,58+2,62+2,62+2,62+2,58+2,71+2,74+2,74+2,74+2,71+2,72+2,79+2,79+2,79+2,72+2,553.0,123.96759254191797,20.175557556550846
109,2081,0,0,23.0,23.0,3802643.0,131.0,5245.0,Achraf Hakimi Mouh,Achraf Hakimi,2.0,True,7.0,Right Wing Back,90.0,235212.0,A. Hakimi,Achraf Hakimi Mouh,1998-11-04,20.0,154.94,73.0,"RB,LB",Morocco,78.0,86.0,12500000.0,49000.0,Right,1.0,2.0,3.0,High/ Medium,Normal,,Borussia Dortmund,81.0,RB,5.0,,"Jun 30, 2020",,,,,76.0,59.0,64.0,77.0,48.0,78.0,65.0,55.0,68.0,78.0,89.0,91.0,75.0,77.0,75.0,75.0,72.0,84.0,73.0,62.0,67.0,71.0,71.0,63.0,46.0,72.0,74.0,73.0,75.0,10.0,8.0,14.0,6.0,8.0,#Speedster,,71+2,71+2,71+2,75+2,73+2,73+2,73+2,75+2,73+2,73+2,73+2,76+2,72+2,72+2,72+2,76+2,77+2,73+2,73+2,73+2,77+2,76+2,72+2,72+2,72+2,76+2,581.0,130.06654621805563,20.14800199591223
110,1945,0,0,1.0,1.0,3788752.0,780.0,3193.0,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,10.0,True,17.0,Right Wing,71.0,218667.0,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,1994-08-10,24.0,172.72,64.0,"CAM,CM,RW,RM",Portugal,86.0,91.0,59500000.0,180000.0,Left,2.0,3.0,4.0,High/ High,Lean,114500000.0,Manchester City,85.0,RW,20.0,2017-07-01,2022,Portugal,82.0,RW,11.0,85.0,75.0,51.0,85.0,69.0,92.0,83.0,67.0,79.0,91.0,86.0,77.0,90.0,82.0,88.0,70.0,50.0,86.0,50.0,72.0,62.0,49.0,83.0,86.0,68.0,86.0,49.0,52.0,40.0,9.0,10.0,14.0,12.0,9.0,"#Dribbler,#Engine,#Acrobat","Avoids Using Weaker Foot,Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",76+2,76+2,76+2,84+2,83+2,83+2,83+2,84+2,84+2,84+2,84+2,85+2,81+2,81+2,81+2,85+2,70+2,67+2,67+2,67+2,70+2,66+2,55+2,55+2,55+2,66+2,288.0,64.06701240369013,20.020941376153164
111,2843,0,0,5.0,5.0,3857260.0,799.0,51094.0,Abdulelah Al Amri,,4.0,True,3.0,Right Center Back,103.0,225600.0,A. Al Ammar,Abdullah Al Ammar,1994-03-01,25.0,152.4,72.1,"LB,LM",Saudi Arabia,62.0,68.0,350000.0,5000.0,Left,1.0,4.0,2.0,High/ Medium,Lean,665000.0,Al Ittihad,71.0,RES,2.0,2019-01-07,2021,,,,,63.0,59.0,51.0,66.0,42.0,61.0,53.0,43.0,62.0,64.0,73.0,74.0,69.0,60.0,78.0,59.0,66.0,73.0,64.0,49.0,45.0,51.0,67.0,57.0,43.0,56.0,56.0,62.0,54.0,16.0,12.0,10.0,16.0,15.0,,,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,64+2,61+2,61+2,61+2,64+2,62+2,59+2,59+2,59+2,62+2,61+2,57+2,57+2,57+2,61+2,123.0,27.347234380105252,20.010171497637987
112,2952,0,0,8.0,8.0,3857277.0,785.0,12625.0,Borna Sosa,,19.0,True,6.0,Left Back,98.0,243388.0,B. Sosa,Borna Sosa,1998-01-21,21.0,185.42,77.1,LB,Croatia,69.0,80.0,1600000.0,10000.0,Left,1.0,3.0,3.0,High/ Medium,Normal,3000000.0,VfB Stuttgart,76.0,SUB,24.0,2018-07-01,2023,,,,,73.0,29.0,65.0,71.0,30.0,70.0,57.0,29.0,63.0,71.0,77.0,75.0,73.0,66.0,66.0,41.0,64.0,67.0,69.0,26.0,60.0,63.0,41.0,49.0,31.0,59.0,64.0,67.0,66.0,10.0,6.0,6.0,8.0,9.0,,,53+2,53+2,53+2,61+2,57+2,57+2,57+2,61+2,59+2,59+2,59+2,64+2,61+2,61+2,61+2,64+2,68+2,65+2,65+2,65+2,68+2,68+2,65+2,65+2,65+2,68+2,412.0,91.40654525175732,19.967449205480968
113,1988,0,0,30.0,30.0,3788757.0,776.0,24443.0,Mikkel Damsgaard,,14.0,True,20.0,Left Attacking Midfield,72.0,241508.0,M. Damsgaard,Mikkel Damsgaard,2000-07-03,18.0,154.94,64.9,"CF,CM,LW",Denmark,66.0,80.0,1300000.0,3000.0,Right,1.0,2.0,4.0,Medium/ Medium,Lean,2400000.0,FC Nordsjælland,65.0,ST,27.0,2017-11-26,2022,,,,,58.0,57.0,51.0,67.0,45.0,69.0,54.0,38.0,62.0,66.0,81.0,79.0,73.0,63.0,80.0,56.0,69.0,71.0,56.0,51.0,62.0,39.0,67.0,68.0,45.0,64.0,47.0,44.0,38.0,6.0,10.0,14.0,11.0,7.0,,Speed Dribbler (CPU AI Only),61+2,61+2,61+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,67+2,63+2,63+2,63+2,67+2,57+2,55+2,55+2,55+2,57+2,55+2,50+2,50+2,50+2,55+2,131.0,28.64089346349317,19.6769497077434
114,2781,0,0,22.0,22.0,3857254.0,777.0,23910.0,Youssef Msakni,,7.0,True,21.0,Left Wing,83.0,218193.0,Y. Msakni,Youssef Msakni,1990-10-28,28.0,175.26,73.0,"LW,CAM",Tunisia,72.0,72.0,3300000.0,10000.0,Right,1.0,4.0,4.0,Medium/ Medium,Lean,4700000.0,KAS Eupen,68.0,SUB,17.0,2019-01-09,2019,,,,,66.0,70.0,48.0,70.0,61.0,81.0,68.0,58.0,63.0,76.0,77.0,73.0,74.0,65.0,72.0,72.0,55.0,58.0,55.0,66.0,43.0,31.0,67.0,67.0,62.0,75.0,26.0,20.0,21.0,15.0,14.0,7.0,9.0,12.0,,,67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,70+2,64+2,64+2,64+2,70+2,52+2,48+2,48+2,48+2,52+2,47+2,39+2,39+2,39+2,47+2,83.0,18.06410369934803,19.58758232459425
115,1295,0,0,20.0,20.0,3753979.0,41.0,6300.0,Sebastián Coates Nión,Sebastián Coates,22.0,True,3.0,Right Center Back,97.0,197655.0,S. Coates,Sebastián Coates Nión,1990-10-07,28.0,195.58,92.1,CB,Uruguay,82.0,83.0,21000000.0,19000.0,Right,3.0,3.0,2.0,Medium/ Medium,Normal,43600000.0,Uruguay,81.0,SUB,19.0,,,Sporting CP,78.0,RCB,4.0,17.0,42.0,80.0,70.0,39.0,64.0,39.0,19.0,70.0,62.0,46.0,63.0,32.0,75.0,30.0,50.0,54.0,81.0,94.0,30.0,83.0,80.0,49.0,50.0,65.0,74.0,84.0,85.0,85.0,16.0,13.0,15.0,16.0,13.0,"#Aerial Threat,#Strength","Injury Free,Dives Into Tackles (CPU AI Only)",58+3,58+3,58+3,52+3,57+3,57+3,57+3,52+3,57+3,57+3,57+3,56+3,64+3,64+3,64+3,56+3,67+3,76+3,76+3,76+3,67+3,70+3,80+3,80+3,80+3,70+3,108.0,23.498441157983827,19.582034298319858
116,2838,0,0,0.0,0.0,3857260.0,799.0,5187.0,Salem Mohammed Al Dawsari,Salem Al Dawsari,10.0,True,16.0,Left Midfield,103.0,208995.0,S. Al Dosari,Saeed Mohammed Al Dosari,1991-07-15,27.0,152.4,59.9,"RM,RB",Saudi Arabia,60.0,60.0,220000.0,2000.0,Right,1.0,2.0,2.0,Medium/ Medium,Lean,363000.0,Al Hazem,65.0,SUB,28.0,2019-02-04,2019,,,,,53.0,41.0,45.0,60.0,40.0,55.0,50.0,39.0,54.0,65.0,72.0,72.0,74.0,61.0,75.0,53.0,76.0,75.0,66.0,41.0,56.0,45.0,55.0,46.0,49.0,45.0,28.0,55.0,52.0,15.0,15.0,11.0,7.0,6.0,,,54+2,54+2,54+2,57+2,56+2,56+2,56+2,57+2,56+2,56+2,56+2,58+2,56+2,56+2,56+2,58+2,56+2,54+2,54+2,54+2,56+2,55+2,51+2,51+2,51+2,55+2,216.0,46.721221208446806,19.467175503519503
117,2777,0,0,18.0,18.0,3857254.0,777.0,5651.0,Yassine Meriah,,4.0,True,4.0,Center Back,101.0,244863.0,Y. Benrahou,Yassine Benrahou,1999-01-24,20.0,170.18,62.1,CAM,Morocco,63.0,77.0,800000.0,3000.0,Left,1.0,2.0,3.0,Medium/ Medium,Lean,2100000.0,FC Girondins de Bordeaux,74.0,RES,35.0,2017-07-01,2021,,,,,53.0,50.0,46.0,59.0,49.0,72.0,67.0,64.0,61.0,69.0,75.0,65.0,50.0,53.0,68.0,60.0,54.0,39.0,46.0,46.0,41.0,31.0,54.0,71.0,60.0,61.0,41.0,40.0,47.0,10.0,13.0,8.0,11.0,14.0,,Technical Dribbler (CPU AI Only),56+2,56+2,56+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,58+2,58+2,58+2,61+2,50+2,49+2,49+2,49+2,50+2,49+2,44+2,44+2,44+2,49+2,205.0,44.02960457976471,19.330070303311334
118,2980,0,0,9.0,9.0,3857293.0,4885.0,28616.0,Daniel-Kofi Kyereh,,8.0,False,0.0,Substitute,29.0,244112.0,D. Kyereh,Daniel-Kofi Kyereh,1996-03-08,23.0,152.4,73.0,"ST,RM",Ghana,66.0,72.0,900000.0,3000.0,Right,1.0,3.0,4.0,Medium/ Medium,Normal,1500000.0,SV Wehen Wiesbaden,66.0,RS,17.0,2018-07-01,2020,,,,,49.0,66.0,58.0,57.0,67.0,72.0,31.0,27.0,30.0,64.0,86.0,84.0,79.0,62.0,75.0,64.0,88.0,63.0,55.0,60.0,44.0,19.0,62.0,49.0,48.0,48.0,20.0,15.0,17.0,5.0,8.0,5.0,10.0,11.0,,Speed Dribbler (CPU AI Only),64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,62+2,62+2,62+2,62+2,51+2,51+2,51+2,62+2,46+2,38+2,38+2,38+2,46+2,43+2,36+2,36+2,36+2,43+2,37.0,7.913976768305356,19.25021376074276
119,2868,0,0,8.0,8.0,3857263.0,770.0,8507.0,Lukas Klostermann,,16.0,False,0.0,Substitute,26.0,222331.0,L. Klostermann,Lukas Klostermann,1996-06-03,22.0,187.96,83.0,"RB,LB",Germany,77.0,83.0,10000000.0,37000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,19000000.0,RB Leipzig,79.0,RB,16.0,2014-08-22,2021,,,,,68.0,50.0,72.0,74.0,36.0,69.0,37.0,22.0,57.0,73.0,79.0,90.0,63.0,74.0,60.0,51.0,82.0,76.0,74.0,31.0,65.0,76.0,65.0,53.0,26.0,64.0,76.0,77.0,75.0,8.0,12.0,10.0,7.0,7.0,,Speed Dribbler (CPU AI Only),64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,65+2,65+2,65+2,69+2,66+2,66+2,66+2,69+2,75+2,71+2,71+2,71+2,75+2,75+2,74+2,74+2,74+2,75+2,56.0,11.959286672529092,19.220282152278898
